
 num     #instances         #bytes  class name
4952:             1             16  game.message.kingPalaceMessage$ReqKpApplyList$1
4953:             1             16  game.message.kingPalaceMessage$ReqKpApplyList$MsgID$1
4954:             1             16  game.message.kingPalaceMessage$ReqKpAppointments$1
4955:             1             16  game.message.kingPalaceMessage$ReqKpAppointments$MsgID$1
4956:             1             16  game.message.kingPalaceMessage$ReqKpDonateNum$1
4957:             1             16  game.message.kingPalaceMessage$ReqKpDonateNum$MsgID$1
4958:             1             16  game.message.kingPalaceMessage$ReqKpDonation$1
4959:             1             16  game.message.kingPalaceMessage$ReqKpDonation$MsgID$1
4960:             1             16  game.message.kingPalaceMessage$ReqKpGuildList$1
4961:             1             16  game.message.kingPalaceMessage$ReqKpGuildList$MsgID$1
4962:             1             16  game.message.kingPalaceMessage$ReqKpGuildQuit$1
4963:             1             16  game.message.kingPalaceMessage$ReqKpGuildQuit$MsgID$1
4964:             1             16  game.message.kingPalaceMessage$ReqKpInvitedGuild$1
4965:             1             16  game.message.kingPalaceMessage$ReqKpInvitedGuild$MsgID$1
4966:             1             16  game.message.kingPalaceMessage$ReqKpKickGuild$1
4967:             1             16  game.message.kingPalaceMessage$ReqKpKickGuild$MsgID$1
4968:             1             16  game.message.kingPalaceMessage$ReqKpKingAbdicated$1
4969:             1             16  game.message.kingPalaceMessage$ReqKpKingAbdicated$MsgID$1
4970:             1             16  game.message.kingPalaceMessage$ReqKpLogList$1
4971:             1             16  game.message.kingPalaceMessage$ReqKpLogList$MsgID$1
4972:             1             16  game.message.kingPalaceMessage$ReqMemberMoreInfo$1
4973:             1             16  game.message.kingPalaceMessage$ReqMemberMoreInfo$MsgID$1
4974:             1             16  game.message.kingPalaceMessage$ReqMineKpInfo$1
4975:             1             16  game.message.kingPalaceMessage$ReqMineKpInfo$MsgID$1
4976:             1             16  game.message.kingPalaceMessage$ReqModIcon$1
4977:             1             16  game.message.kingPalaceMessage$ReqModIcon$MsgID$1
4978:             1             16  game.message.kingPalaceMessage$ReqModName$1
4979:             1             16  game.message.kingPalaceMessage$ReqModName$MsgID$1
4980:             1             16  game.message.kingPalaceMessage$ReqModifyKpInfo$1
4981:             1             16  game.message.kingPalaceMessage$ReqModifyKpInfo$MsgID$1
4982:             1             16  game.message.kingPalaceMessage$ReqOfficerMoreInfo$1
4983:             1             16  game.message.kingPalaceMessage$ReqOfficerMoreInfo$MsgID$1
4984:             1             16  game.message.kingPalaceMessage$ReqPalaceList$1
4985:             1             16  game.message.kingPalaceMessage$ReqPalaceList$MsgID$1
4986:             1             16  game.message.kingPalaceMessage$ReqRefuseKpApply$1
4987:             1             16  game.message.kingPalaceMessage$ReqRefuseKpApply$MsgID$1
4988:             1             16  game.message.kingPalaceMessage$ReqRefuseKpRequest$1
4989:             1             16  game.message.kingPalaceMessage$ReqRefuseKpRequest$MsgID$1
4990:             1             16  game.message.kingPalaceMessage$ReqSureKpApply$1
4991:             1             16  game.message.kingPalaceMessage$ReqSureKpApply$MsgID$1
4992:             1             16  game.message.kingPalaceMessage$ReqUpKingPalace$1
4993:             1             16  game.message.kingPalaceMessage$ReqUpKingPalace$MsgID$1
4994:             1             16  game.message.mailMessage$ReqGetRemainMailList$1
4995:             1             16  game.message.mailMessage$ReqGetRemainMailList$MsgID$1
4996:             1             16  game.message.mailMessage$ReqOneClickDeleteMail$1
4997:             1             16  game.message.mailMessage$ReqOneClickDeleteMail$MsgID$1
4998:             1             16  game.message.mailMessage$ReqOneClickReceiveMailAttach$1
4999:             1             16  game.message.mailMessage$ReqOneClickReceiveMailAttach$MsgID$1
5000:             1             16  game.message.mailMessage$ReqReadMail$1
5001:             1             16  game.message.mailMessage$ReqReadMail$MsgID$1
5002:             1             16  game.message.mailMessage$ReqReceiveSingleMailAttach$1
5003:             1             16  game.message.mailMessage$ReqReceiveSingleMailAttach$MsgID$1
5004:             1             16  game.message.marketMessage$ReqBuyMarketItem$1
5005:             1             16  game.message.marketMessage$ReqBuyMarketItem$MsgID$1
5006:             1             16  game.message.marketMessage$ReqCoinList$1
5007:             1             16  game.message.marketMessage$ReqCoinList$MsgID$1
5008:             1             16  game.message.marketMessage$ReqDownItem$1
5009:             1             16  game.message.marketMessage$ReqDownItem$MsgID$1
5010:             1             16  game.message.marketMessage$ReqGetMarketCoin$1
5011:             1             16  game.message.marketMessage$ReqGetMarketCoin$MsgID$1
5012:             1             16  game.message.marketMessage$ReqMarketSort$1
5013:             1             16  game.message.marketMessage$ReqMarketSort$MsgID$1
5014:             1             16  game.message.marketMessage$ReqMyMarketList$1
5015:             1             16  game.message.marketMessage$ReqMyMarketList$MsgID$1
5016:             1             16  game.message.marketMessage$ReqMyMarketLogList$1
5017:             1             16  game.message.marketMessage$ReqMyMarketLogList$MsgID$1
5018:             1             16  game.message.marketMessage$ReqSellItemList$1
5019:             1             16  game.message.marketMessage$ReqSellItemList$MsgID$1
5020:             1             16  game.message.marketMessage$ReqUpItem$1
5021:             1             16  game.message.marketMessage$ReqUpItem$MsgID$1
5022:             1             16  game.message.npcMessage$ReqClickNpc$1
5023:             1             16  game.message.npcMessage$ReqClickNpc$MsgID$1
5024:             1             16  game.message.npcMessage$ReqNpcFunction$1
5025:             1             16  game.message.npcMessage$ReqNpcFunction$MsgID$1
5026:             1             16  game.message.npcMessage$ReqNpcFunctions$1
5027:             1             16  game.message.npcMessage$ReqNpcFunctions$MsgID$1
5028:             1             16  game.message.prayMessage$ReqBindGoldPray$1
5029:             1             16  game.message.prayMessage$ReqBindGoldPray$MsgID$1
5030:             1             16  game.message.prayMessage$ReqBindMoneyPray$1
5031:             1             16  game.message.prayMessage$ReqBindMoneyPray$MsgID$1
5032:             1             16  game.message.prayMessage$ReqGoldPray$1
5033:             1             16  game.message.prayMessage$ReqGoldPray$MsgID$1
5034:             1             16  game.message.prayMessage$ReqOpenPrayPanel$1
5035:             1             16  game.message.prayMessage$ReqOpenPrayPanel$MsgID$1
5036:             1             16  game.message.questionMessage$ReqPlayerAnswer$1
5037:             1             16  game.message.questionMessage$ReqPlayerAnswer$MsgID$1
5038:             1             16  game.message.questionMessage$ReqPlayerQuestionsCount$1
5039:             1             16  game.message.questionMessage$ReqPlayerQuestionsCount$MsgID$1
5040:             1             16  game.message.questionMessage$ReqPlayerSendQuestion$1
5041:             1             16  game.message.questionMessage$ReqPlayerSendQuestion$MsgID$1
5042:             1             16  game.message.questionMessage$ReqSystemQuestion$1
5043:             1             16  game.message.questionMessage$ReqSystemQuestion$MsgID$1
5044:             1             16  game.message.serverMessage$F2GPlayerOutCrossWorldMap$1
5045:             1             16  game.message.serverMessage$F2GPlayerOutCrossWorldMap$MsgID$1
5046:             1             16  game.message.serverMessage$F2GResRegister$1
5047:             1             16  game.message.serverMessage$F2GResRegister$MsgID$1
5048:             1             16  game.message.serverMessage$F2GSynPlayerInfoResult$1
5049:             1             16  game.message.serverMessage$F2GSynPlayerInfoResult$MsgID$1
5050:             1             16  game.message.serverMessage$G2FNoticeSynRoleInfo$1
5051:             1             16  game.message.serverMessage$G2FNoticeSynRoleInfo$MsgID$1
5052:             1             16  game.message.serverMessage$G2FReqRegister$1
5053:             1             16  game.message.serverMessage$G2FReqRegister$MsgID$1
5054:             1             16  game.message.serverMessage$G2FSynPlayerInfo$1
5055:             1             16  game.message.serverMessage$G2FSynPlayerInfo$MsgID$1
5056:             1             16  game.message.serverMessage$G2FSynPowerAttAndFace$1
5057:             1             16  game.message.serverMessage$G2FSynPowerAttAndFace$MsgID$1
5058:             1             16  game.message.serverMessage$G2PConnectHeart$1
5059:             1             16  game.message.serverMessage$G2PReqRegister$1
5060:             1             16  game.message.serverMessage$P2GCheckCrossInfoRes$1
5061:             1             16  game.message.serverMessage$P2GCheckCrossInfoRes$MsgID$1
5062:             1             16  game.message.serverMessage$P2GConnectHeartRes$1
5063:             1             16  game.message.serverMessage$P2GConnectHeartRes$MsgID$1
5064:             1             16  game.message.serverMessage$P2GGMCMDResult$1
5065:             1             16  game.message.serverMessage$P2GGMCMDResult$MsgID$1
5066:             1             16  game.message.serverMessage$P2GResFightServer$1
5067:             1             16  game.message.serverMessage$P2GResFightServer$MsgID$1
5068:             1             16  game.message.serverMessage$P2GResFightServerList$1
5069:             1             16  game.message.serverMessage$P2GResFightServerList$MsgID$1
5070:             1             16  game.message.serverMessage$P2GResRegister$1
5071:             1             16  game.message.serverMessage$P2GResRegister$MsgID$1
5072:             1             16  game.message.serverMessage$fightServerInfo$1
5073:             1             16  game.message.serverMessage$gameServerInfo$1
5074:             1             16  game.message.shopMessage$ReqBuyItem$1
5075:             1             16  game.message.shopMessage$ReqBuyItem$MsgID$1
5076:             1             16  game.message.shopMessage$ReqGoldShopBuyItem$1
5077:             1             16  game.message.shopMessage$ReqGoldShopBuyItem$MsgID$1
5078:             1             16  game.message.shopMessage$ReqGoldShopList$1
5079:             1             16  game.message.shopMessage$ReqGoldShopList$MsgID$1
5080:             1             16  game.message.shopMessage$ReqNpcShopBuyItem$1
5081:             1             16  game.message.shopMessage$ReqNpcShopBuyItem$MsgID$1
5082:             1             16  game.message.shopMessage$ReqNpcShopList$1
5083:             1             16  game.message.shopMessage$ReqNpcShopList$MsgID$1
5084:             1             16  game.message.shopMessage$ReqRefreshShop$1
5085:             1             16  game.message.shopMessage$ReqRefreshShop$MsgID$1
5086:             1             16  game.message.shopMessage$ReqSellMyBagItem$1
